origins,destinations,path,free_flow_time,route_id,total_length,mean_speed,speed_std,speed_range,pct_high_speed,pct_high_capacity,pct_mid_capacity,pct_local,road_type_entropy,lane_changes_per_km,priority_changes_per_km,yield_priority_changes_per_km,traffic_lights_per_km,bearing_std,turns_per_km,left_yield_turns_per_km,mean_circuity,edges_per_km,edge_dist_from_shortest,mean_edge_dist_to_other_routes,max_edge_dist_to_other_routes,spatial_distinct_rank_for_OD,cluster
201950259#0,-315358254#1,"-201950259#3,-26677213#5,136436468#1,201201945#2,201201945#3,201201945#7,-40888359,201089420#0,315358257#0,315358257#0.43,-315358254#1",1.319981469909778,c75bc0bc220c812bd4d001ae2911f5ab7876b091f4eb58afee6e1a8229221826,1338.6638838263818,48.184363636363635,6.035051073068518,20.016000000000005,0.9525833732351168,0.0,0.5096660475690502,0.4903339524309499,0.6929603039674873,1.4940270101881603,2.2410405152822404,0.7470135050940802,0.7470135050940802,68.35038893023517,0.7470135050940802,0.7470135050940802,4.356405611557979,8.217148556034882,0.8,0.7006944444444444,0.96875,0.1428571428571428,3
201950263#0,32978638#0,"-201950263#6,-201950259#6,-201950259#3,-26677213#5,136436468#1,-201201945#1,-201201945#0,-201201945#0.78,-174800513,201201950#0,-24634411,160314345#1,160314345#2,24634414#2,24634414#3,24634414#4,24634414#5,24634414#5.51,32999110#0,402600768#0,402600768#1,51857517#0,51857517#0.33,51857517#1,51857518#1,32978638#0",2.913345237302985,a8b621c53e534f045db61470e2729015ae44ecef924a472db5f51f7c3af2dde6,2313.724449315299,43.07538461538461,9.711053113136282,20.016000000000005,0.6588769408124417,0.0363482328855469,0.2620626092683631,0.7015891578460901,1.251640767222706,3.8898322584019778,2.593221505601318,1.296610752800659,1.7288143370675455,49.020465304666686,2.593221505601318,0.4322035842668864,1.5530215946660946,11.237293190939043,0.46875,0.5583136267991237,0.8200000000000001,0.6666666666666666,0
201950263#0,32978638#0,"-201950263#6,-201950259#6,-201950259#3,-26677213#5,136436468#1,-201201945#1,-201201945#0,-201201945#0.78,-174800513,-201238718#1,-201238718#0,-315392062#4,-24693977#1,-24693977#0,-32999434#1,32999110#0,402600768#0,402600768#1,51857517#0,51857517#0.33,51857517#1,51857518#1,32978638#0",2.426688933312706,7a1d1bf69c7efd8f53a5eb403103d4ed51b6f7fbe9217957c3fc3b7a4afcd47f,2293.0321640859443,49.133739130434776,4.173624511766408,20.016000000000005,0.9723183447937688,0.0,0.6085994058804087,0.3914005941195911,1.305138712060574,4.797141606770638,1.7444151297347776,0.8722075648673888,2.180518912168472,48.713810673211285,1.7444151297347776,0.4361037824336944,1.5391324879430843,10.030386995974972,0.0,0.4591142178474987,0.7560975609756098,0.0833333333333333,1
201950263#0,32978638#0,"201950263#0,26677542#0,26677542#1,-26677214#5,26677216#0,26677216#1,26677216#2,26677216#3,23166741#5,-174800513,-201238718#1,-201238718#0,-315392062#4,-24634508,-24634507,-24634509#0,-22716549#6,-201089423#1,-32999434#1,32999110#0,402600768#0,402600768#1,51857517#0,51857517#0.33,51857517#1,51857518#1,32978638#0",4.25713533793647,8a7f9a2496ccbc3f4b7cce4ad3ed704e0074821ae29aeaf38a69ad7708396bef,3254.361866146548,44.07333333333332,9.313877685392994,20.016000000000005,0.6589002603049713,0.0581006277331237,0.3662344947356695,0.5756648775312069,1.366507119610685,2.765519130992275,1.8436794206615168,1.2291196137743443,1.8436794206615168,65.01179406905061,1.8436794206615168,0.3072799034435861,2.111388229814395,8.296557392976824,0.6486486486486487,0.6460127082161429,0.8181818181818181,0.8333333333333334,2
201950263#0,32978638#0,"-201950263#6,-201950259#6,-201950259#3,-26677213#5,136436468#1,-201201945#1,-201201945#0,-201201945#0.78,-174800513,201201950#0,-24634411,-160314345#0,-315392062#4,-24693977#1,-24693977#0,-32999434#1,32999110#0,402600768#0,402600768#1,51857517#0,51857517#0.33,51857517#1,51857518#1,32978638#0",2.794868746634722,f29fa02ae0e6d23346a271a33ee664babb7d5e146fd29ec6dafb4e617ba860e4,2436.9277523670157,47.50200000000001,6.762044558319301,20.016000000000005,0.8428484735231963,0.0345105820371609,0.4660958103223843,0.4993936076404547,1.4191804545693305,4.513880228626218,2.8724692363985023,1.231058244170787,2.0517637402846445,54.96464534450376,2.8724692363985023,0.4103527480569289,1.6357183005033562,9.848465953366292,0.1923076923076923,0.5002330478282293,0.8181818181818181,0.1666666666666666,3
201950263#7,32978638#0,"-201950263#10,-201950263#6,-201950259#6,-201950259#3,-26677213#5,136436468#1,-201201945#1,-201201945#0,-201201945#0.78,-174800513,201201950#0,-24634411,160314345#1,160314345#2,160314345#3,160314345#4,315358248#0,315358253#0,315358253#1,315358253#2,402600768#0,402600768#1,51857517#0,51857517#0.33,51857517#1,51857518#1,32978638#0",3.1723385970658966,99ddc41058d4df0769b5fcd5732b4de7e05a4a7b37ddd3e9b6bf4432d4ca4ac8,2588.1118776292446,45.55599999999999,8.479964005729126,20.016000000000005,0.7353647575822578,0.0324946521221227,0.271248118031283,0.6962572298465943,1.3157283699125606,2.704674423275752,2.704674423275752,1.1591461814038937,1.545528241871858,54.04594909217556,2.704674423275752,0.3863820604679645,1.7253368742670798,10.432315632635042,0.5,0.5861621911797766,0.8,0.75,0
201950263#7,32978638#0,"-201950263#10,-201950263#6,-201950259#6,-201950259#3,-26677213#5,136436468#1,-201201945#1,-201201945#0,-201201945#0.78,-174800513,-201238718#1,-201238718#0,-315392062#4,-24693977#1,-24693977#0,-32999434#1,32999110#0,402600768#0,402600768#1,51857517#0,51857517#0.33,51857517#1,51857518#1,32978638#0",2.7526548560388875,c86528bdf241518c3f3f06aa63804fd47dd7abbac7b1a625c4c518c8d1d600b4,2576.0989307809505,49.169999999999995,4.085748890962342,20.016000000000005,0.9753600589695594,0.0,0.5417253180972801,0.4582746819027198,1.3455001340678827,4.270022346022761,1.552735398553731,0.7763676992768656,1.940919248192164,52.66901051439352,1.552735398553731,0.3881838496384328,1.717328572792509,9.316412391322388,0.0,0.5119051314479433,0.7906976744186046,0.1666666666666666,1
201950263#7,32978638#0,"-201950263#10,26677542#0,26677542#1,-26677214#5,26677216#0,26677216#1,26677216#2,26677216#3,23166741#5,-174800513,-201238718#1,-201238718#0,-315392062#4,-24634508,-24634507,-24634509#0,-22716549#6,-201089423#1,-32999434#1,32999110#0,402600768#0,402600768#1,51857517#0,51857517#0.33,51857517#1,51857518#1,32978638#0",4.212894877173332,7bed9b8630591e1437276bb22bd6f884ba04742bb9c12c9686097dc24cbe29c4,3214.701161538735,44.07333333333332,9.313877685392994,20.016000000000005,0.6546920134608474,0.0588174321010137,0.3707528363739792,0.5704297315250071,1.3541396257565408,2.7996381460515285,1.866425430701019,1.244283620467346,1.866425430701019,66.45105804979087,1.866425430701019,0.622141810233673,2.143045863547687,8.398914438154586,0.6216216216216216,0.5785931267527145,0.8,0.6666666666666666,2
201950263#7,32978638#0,"-201950263#10,26677542#0,26677542#1,-26677214#5,26677216#0,26677216#1,26677216#2,26677216#3,23166741#5,-174800513,-201238718#1,-201238724,-24634505,160314346#0,160314346#1,-315392062#4,-24693977#1,-24693977#0,-32999434#1,32999110#0,402600768#0,402600768#1,51857517#0,51857517#0.33,51857517#1,51857518#1,32978638#0",3.5096085230348435,d794318b940f69a5876ce36c76aacc246450b381df17426ef49b4bf43eca8d2c,2736.5938919413743,43.33199999999999,9.615375379687874,20.016000000000005,0.6508690522124936,0.0690933601257578,0.3743907914866137,0.5565158483876282,1.401845092177352,4.0195953197120025,2.5579242943621834,1.4616710253498189,2.1925065380247286,57.76771776746708,2.5579242943621834,0.7308355126749094,1.8243208079495896,9.866279421111278,0.5833333333333333,0.5368570619321704,0.8,0.4166666666666667,3
201950263#7,386687235,"-201950263#10,26677542#0,-26677417#1,-26677417#0,26677416#2,26677416#3,26677539,201950250#2,40888351#0,40888351#1,40888351#3,129379925,315358242#0,315358242#1,315358242#2,315358242#3,315358251#1,136436466,386687235",2.658315565246977,6e3495b86bbe896124d2a2ec55518f0d8ee221995db88fd06d72a6357f1752d2,1975.7167198240936,39.46926315789474,10.267991347668223,20.016000000000005,0.4839680133998016,0.0,0.2726138457861143,0.6593049385647944,1.1570335199925708,1.5184363071377474,1.5184363071377474,0.5061454357125824,1.0122908714251648,60.00718012602209,1.5184363071377474,0.5061454357125824,1.8913548056783904,9.616763278539066,0.7241379310344828,0.6768049448365961,0.945945945945946,0.5,0
201950263#7,386687235,"201950263#7,129379967#0,129379921#0,129379921#1,129379920#0,129379920#1,315358246,129379922,315358252#0,129379918#0,129379925,315358242#0,315358242#1,315358242#2,315358242#3,315358251#1,136436466,386687235",1.397684185265179,7cf5a59435a00b6140aceb346f0c26cb233175cc4356c7a74a58011bb1d36f10,1463.193460165819,50.004000000000005,0.0,0.0,1.0,0.0,0.6815119932188036,0.2265594958045167,0.8171134493808302,3.4171831245291147,1.3668732498116458,0.0,2.7337464996232916,34.3702243835755,1.3668732498116458,0.0,1.3686548871153406,12.301859248304812,0.0,0.8186970988695126,0.972972972972973,0.8333333333333334,1
201950263#7,386687235,"-201950263#10,-201950263#6,-201950259#6,-201950259#3,-26677213#5,136436468#1,-201201945#1,-201201945#0,-201201945#0.78,-174800513,201201950#0,-24634411,160314345#1,160314345#2,160314345#3,-24634417,386687239#1,202092676#0,386687235",2.901211946261586,b97ec2603a730ab31deeeb57ed5674a52d8efc7c36c1cf47467bc7754e0cd11d,2368.545169527331,43.68315789473685,9.558979729745442,20.016000000000005,0.6855191819674671,0.0355069416444691,0.0789731382214536,0.7861146321909005,1.2335835003512718,1.266600290590482,2.533200581180964,0.844400193726988,1.266600290590482,61.13324576915828,2.11100048431747,0.422200096863494,2.267409717143411,8.021801840406386,0.9722222222222222,0.8431493512085235,0.9722222222222222,0.9166666666666666,2
201950263#7,386687235,"-201950263#10,26677542#0,-26677417#1,-26677417#0,26677416#2,26677416#3,26677416#4,40888351#3,129379925,315358242#0,315358242#1,315358242#2,315358242#3,315358251#1,136436466,386687235",2.076522848160143,6864b38e4afa199ac041e2fc0c4e07351d5de4fd03dbd1df67390d940530ce60,1641.687587935549,41.247,10.25514832657237,20.016000000000005,0.5824394988186862,0.0,0.3280817477900785,0.5899847606903768,1.238382988857015,1.827387879427506,1.827387879427506,0.6091292931425021,1.2182585862850042,51.311080124799894,1.827387879427506,0.6091292931425021,1.5715885165667467,9.746068690280032,0.6923076923076923,0.6439088318099013,0.9411764705882352,0.4166666666666667,3
201963533#5,-315358254#1,"201963533#5,128906555,233675413#0,233675413#1,233675413#2,233675413#3,22690205#0,22690205#2,22690205#3,-23436553#3,-218647947#1,24634510#7,24634510#9,24634510#16,201238726#0,201238726#0.117,201238726#1,201238719#0,170018165#0,-224892361#8,-224892361#6,224892339#0,315358255#0,-315358254#1",3.3810380625206053,622f341d04663b42562d660d45676514f5413455eaf044440ea03b56efb2894b,2978.1716348896907,55.416,20.636742513420508,79.99199999999999,0.7895183947845885,0.0,0.5824777466028023,0.31742627711137,1.5326946237463577,3.357764838953075,2.6862118711624605,1.3431059355812305,1.3431059355812305,67.98568240107345,1.3431059355812305,0.3357764838953075,2.1253023778859017,8.05863561348738,0.7435897435897436,0.6159203301226452,0.8444444444444444,0.1666666666666666,0
201963533#5,-315358254#1,"-201963533#5,-201963533#4,-201963533#1,-201963533#1.120,-201963533#1.145,-201963533#0,10427692#0,10427692#2,10427692#3,10427692#4,10427692#5,10427692#6,10427692#7,10427692#7.50,10427692#8,201238726#0,201238726#0.117,201238726#1,201238719#0,170018165#0,-224892361#8,-224892361#6,224892339#0,315358255#0,-315358254#1",1.3951145892036303,9ad874e3710ec7040af28f926d8f602ed84d2fae837862571deb5e76cca1596f,1959.793886458107,70.39728,15.401049086344734,50.00399999999999,1.0,0.0,0.9172931699031666,0.0827068300968333,0.8581118914782738,7.143608364500971,2.55128870160749,1.5307732209644938,2.55128870160749,45.13712259871016,1.020515480642996,0.0,1.3897009999002343,12.756443508037448,0.0,0.6647620829962279,0.9807692307692308,0.75,1
201963533#5,-315358254#1,"201963533#5,128906555,233675413#0,233675413#1,22716069#0,22716069#1,25145012#5,25145011#1,-233675413#6,22690205#0,23436553#0,23436553#2,-218647947#1,-24634510#6,-138300620#6,176550249#3,176550249#4,174800513,201201953#0,40888360#0,-22724699#1,201201945#3,201201945#7,201201945#8,201089420#0,315358257#0,315358257#0.43,-315358254#1",4.6509975264662895,366473aefb1ae748d499bbc18d35b20ff2b7bdae8066014c8389a4fa5159f713,3688.305700615392,46.07357142857141,8.754447849114026,29.988000000000007,0.7790645951572209,0.1599098917062722,0.3637610014980886,0.3955052756009241,1.5745541190655488,1.6267632043078486,2.9823992078977226,1.6267632043078486,1.0845088028718992,83.39102766839069,2.9823992078977226,0.8133816021539243,2.632072908107716,7.591561620103294,0.9807692307692308,0.8732893283146034,0.9814814814814816,1.0,2
201963533#5,-315358254#1,"-201963533#5,-201963533#4,24634517#1,-120125554,-24634516#2,-24634516#1,-24634516#0,10427692#5,10427692#6,10427692#7,10427692#7.50,10427692#8,201238726#0,201238726#0.117,201238726#1,201238719#0,170018165#0,-224892361#8,-224892361#6,224892339#0,315358255#0,-315358254#1",2.3861571038067235,081398c290bb0ddb45e706c14461de7921d13a69e6a1b5c6504ee765ccba5f8c,1908.6967000389063,60.90872727272727,27.23344771587885,90.0,0.8746908253045497,0.0,0.7191714112067524,0.1555194140977971,1.1608920511186227,5.239177078158181,3.6674239547107264,2.095670831263272,2.095670831263272,42.8708165943179,2.095670831263272,0.523917707815818,1.3534676941686885,11.526189571947995,0.4333333333333333,0.6275518765668535,0.979591836734694,0.3333333333333333,3
218647954,-201950247#5,"218647954,-24634521#1,-24634521#0,-24634517#8,-24634517#7,-24634517#5,-120125554,-24634516#2,-24634516#1,-24634516#0,10427692#5,10427692#6,10427692#7,10427692#7.50,10427692#8,-24634510#18,-24634510#15,-24634510#8,-24634510#6,-138300620#6,176550249#3,176550249#4,201201950#0,-24634411,160314345#1,160314345#2,-24634414#1,-24634414#0,-40888350,-201950247#6,-201950247#5",5.583605596833594,c31d9dc8d5373d6705f10b23a65b5544aad1818ca6bb0e1a0649ab3774b1d082,2964.2309708688513,40.96683870967743,22.852501101771143,69.98400000000001,0.544495340911149,0.1938053673214871,0.0619617813334625,0.5738445280134974,1.4703683982799878,1.349422511035823,2.36148939431269,1.349422511035823,0.3373556277589556,75.11336502328372,2.36148939431269,0.3373556277589556,2.4192383396003176,10.458024460527628,0.5238095238095238,0.5418789959163942,0.8333333333333334,0.4166666666666667,0
218647954,-201950247#5,"-218647954,-24634521#0,-24634517#8,-24634517#7,-24634517#5,-120125554,-24634516#2,-24634516#1,-24634516#0,10427692#5,10427692#6,10427692#7,10427692#7.50,10427692#8,201238726#0,201238726#0.117,201238726#1,201238730,176550249#0,176550249#1,176550249#2,176550249#3,176550249#4,201201950#0,201201950#1,201201950#2,201201950#3,-24634414#0,-40888350,-201950247#6,-201950247#5",3.9328492250229856,3d6db1b0167893478ee101aec17d0514d9bb35c9aad7f0e3a7a97056512c7241,2408.0766921716954,47.74180645161291,24.17701338795366,69.98400000000001,0.7545160730459067,0.5524244027143619,0.1350408789444029,0.1596022584969078,1.1782575253902026,2.491614996941385,2.076345830784488,0.8305383323137951,0.8305383323137951,71.83142626690085,2.076345830784488,0.4152691661568976,2.076192031203375,12.873344150863824,0.0,0.6345640420041878,0.8113207547169812,0.8333333333333334,1
218647954,-201950247#5,"-218647954,-24634521#0,-24634517#8,-24634517#7,-24634517#5,-120125554,-24634516#2,-24634516#1,-24634516#0,10427692#5,10427692#6,10427692#7,10427692#7.50,10427692#8,-24634510#18,-24634510#15,-24634510#8,-24634510#6,-24634510#5,-24634510#0,201238724,201238718#1,201201950#0,-24634411,-160314345#0,-315392062#4,-24693977#1,-24693977#0,-32999434#1,-24634414#5,-37386279,-24634413#2,-24634413#1,160314345#2,-24634414#1,-24634414#0,-40888350,-201950247#6,-201950247#5",6.025749169512497,d308087c7efe79485c8dbef6dc7b835961cca1ea2d4a0029786807fcea1d390b,3761.7677376508777,42.30646153846155,20.190078284885317,69.98400000000001,0.6146929885378082,0.0223564560552093,0.2031089993248923,0.6766355998387981,1.4472558908055482,2.1266597402942757,2.924157142904629,1.3291623376839223,0.5316649350735689,81.06384922382713,2.924157142904629,0.5316649350735689,3.243315391714209,10.367466233934593,0.6274509803921569,0.6671332120362028,0.875,1.0,2
218647954,-201950247#5,"-218647954,-24634521#0,-24634517#8,-24634517#7,-24634517#5,-24634517#3,201963533#4,201963533#5,128906555,233675413#0,233675413#1,233675413#2,233675413#3,22690205#0,23436553#0,23436553#2,-218647947#1,-24634510#6,-138300620#6,176550249#3,176550249#4,201201950#0,201201950#1,201201950#2,201201950#3,-24634414#0,-40888350,-201950247#6,-201950247#5",4.751877385948761,3cfec154a11e808dd867f6d26afa882ab3ef5fbd4f118ce564b8db32d9b0ee53,3185.4240963603743,41.38013793103449,13.019714523214782,39.99600000000001,0.6547190148430373,0.2594888173965979,0.2269342844916733,0.3794663783756096,1.4243452831626873,1.8835796485797685,2.511439531439691,1.2557197657198456,0.9417898242898842,90.35447539297152,2.511439531439691,1.2557197657198456,2.746404276228539,9.10396830146888,0.6666666666666667,0.5298445099055911,0.8070175438596492,0.25,3
224892339#0,386687235,"-224892339#3,224892361#3,224892361#7,-170018165#0,137133006#0,137133006#1,201238730,176550249#0,176550249#1,176550249#2,176550249#3,176550249#4,-201238718#1,-201238724,-24634505,160314346#0,160314346#1,160314345#0,160314345#1,160314345#2,160314345#3,-24634417,386687239#1,202092676#0,386687235",3.1103982753057444,1531009ac083b549e7548616d59c457bb6c527a1d45d9f163ffe113994329c48,2883.2282273295423,47.19888,13.702926525381358,50.004000000000005,0.791367722089333,0.3447810562784126,0.2100477287683915,0.3635106955563822,1.389584833855574,2.427834166455643,2.427834166455643,0.6936669047016123,1.3873338094032246,57.675907654000866,1.734167261754031,0.0,1.917429478894346,8.670836308770154,0.5161290322580645,0.6177537272262767,0.9782608695652174,0.6666666666666666,0
224892339#0,386687235,"-224892339#3,224892361#3,224892361#7,-170018165#0,137133006#0,137133006#1,201238730,176550249#0,176550249#1,176550249#2,176550249#3,176550249#4,201201950#0,201201950#1,201201950#2,201201950#3,201201950#4,386687239#0,386687239#1,202092676#0,386687235",2.1994681293092606,f730b650358c59c88407cac4a8470d016a75b8c32f0119482943d751a066f2ab,2385.448929364489,53.336571428571425,9.125496351275522,29.988,1.0,0.5825216438772575,0.2325502899331536,0.0679487781091526,1.2284583005207912,2.0960415200890754,2.51524982410689,0.419208304017815,1.6768332160712602,48.491003666890194,0.8384166080356301,0.0,1.5863919665481423,8.803374384374116,0.0,0.5606197105444332,0.9761904761904762,0.25,1
224892339#0,386687235,"-224892339#3,224892361#3,224892361#7,-170018165#0,137133006#0,137133006#1,201238730,176550249#0,176550249#1,176550249#2,138300620#0,-24634510#5,-24634510#0,201238724,-201238718#0,160314345#0,160314345#1,160314345#2,-24634414#1,201201950#4,386687239#0,386687239#1,202092676#0,386687235",3.1205456315844686,17b77325cc7a34deefdf2cd29fbabeb0b2b117573771e747d3ba7d22baf6e9f8,2993.3516488581063,49.584,12.33067538613603,50.004000000000005,0.8606671993186754,0.1880813770284004,0.2550834069894329,0.4636125845496894,1.6600067279336,2.338515757969945,4.008884156519906,1.3362947188399688,1.0022210391299764,58.66000341152958,2.6725894376799375,0.6681473594199844,1.9906647131897417,8.017768313039811,0.5,0.6083555433338763,0.9777777777777776,0.5,2
224892339#0,386687235,"-224892339#3,224892361#3,224892361#7,-170018165#0,137133006#0,137133006#1,201238730,176550249#0,176550249#1,176550249#2,138300620#0,-24634510#5,-24634510#0,201238724,201238718#1,201201950#0,201201950#1,201201950#2,201201950#3,201201950#4,386687239#0,386687239#1,202092676#0,386687235",2.582273504879215,61646a9d3d789cec9a452b03f85b960919a259ad166361a808d017fc96e947e0,2754.5386386148793,52.919999999999995,8.58372324202337,29.988,1.0,0.3264399860270374,0.2198609713371165,0.3523941948484807,1.66808689531762,2.541260413584161,3.993409221346538,1.0891116058217831,1.4521488077623776,57.13880911099,2.541260413584161,0.3630372019405944,1.8318472108347592,8.712892846574267,0.2692307692307693,0.6055583278662916,0.9777777777777776,0.4166666666666667,3
224892361#2,-315358254#1,"-224892361#2,-224892361#1,286646456#1,315358255#0,-315358254#1",0.2789078907890789,1c1af27a7d0b2f5c33618f394bf5f6fea78dc57226e3fe087161ad7fbc7a65cf,567.6254657689407,73.99440000000001,13.411041301852736,29.988,1.0,0.0,1.0,0.0,-0.0,7.04690018546182,0.0,0.0,3.52345009273091,38.248823671410264,0.0,0.0,1.1504468751768742,8.808625231827275,0.0,0.7142857142857143,0.7142857142857143,0.75,1
224892361#2,-315358254#1,"224892361#2,224892339#0,315358255#0,-315358254#1",0.3666166184653022,4bc2b0aa0537368576f533903849c048576df1eb640ac542ec95b65e476fed65,586.1213561425675,64.998,17.313579872458497,29.988,1.0,0.0,0.7234560073721708,0.2765439926278291,0.5896595531229069,3.4122626296413645,3.4122626296413645,1.7061313148206825,1.7061313148206825,55.79243889831604,1.7061313148206825,1.7061313148206825,1.274064507010821,6.824525259282729,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.75,2
22716069#0,24634517#13,"22716069#0,22716069#1,-25145012#4,-25145012#3,-25187889,25145014#1,25187891,-136728347#4,-201963533#5,-201963533#4,24634517#1,24634517#4,24634517#6,24634517#8,24634521#0,218647954,24634521#2,24634517#13",2.1225404125943306,5eb5434b7c78e9c1c03adc53dd5a028202727d0c91529bf18037afb03fae6242,1618.6852179388206,43.33800000000001,15.337765846969717,39.99600000000001,0.8944256870584704,0.0,0.2517576880649065,0.642667998993564,0.8687542679875782,1.2355706828204267,2.4711413656408534,1.2355706828204267,0.6177853414102134,121.03117022822065,2.4711413656408534,0.0,5.305953843265529,11.12013614538384,0.6363636363636364,0.518987285972932,0.7857142857142857,0.6666666666666666,0
22716069#0,24634517#13,"-22716069#0,-233675413#1,-233675413#0,-136728347#4,-201963533#5,-201963533#4,24634517#1,24634517#4,24634517#6,24634517#8,24634517#9,24634517#13",1.1672786177105834,038243724faae5ed8042d3abad5289a8e39c4a13514e6f4d98f8837253299569,1234.7891949181596,50.00400000000001,7.421376833848022e-15,0.0,1.0,0.0,0.5101316678725841,0.4898683321274159,0.6929418651203234,3.23941934093869,1.619709670469345,0.8098548352346725,0.8098548352346725,97.4210884634442,1.619709670469345,0.0,3.221257604033639,9.71825802281607,0.0,0.4963102190024315,0.6818181818181819,0.3333333333333333,1
22716069#0,24634517#13,"22716069#0,25145014#0,25145014#1,25187891,-136728347#4,-201963533#5,-201963533#4,24634517#1,24634517#4,24634517#6,24634517#8,24634521#0,24634521#1,24634521#2,24634517#13",2.2914863789314124,1a5a4b889b1c807e1f04ce6ab88c88adab1a8b0b55f70716fb130b2b93d57f2e,1472.840200957501,42.00480000000002,16.559917266874084,39.99600000000001,0.8504889307069494,0.0,0.2766874830739874,0.573801447632962,0.9583656374732544,1.357920566467285,2.71584113293457,1.357920566467285,0.6789602832336427,116.08994029477272,2.71584113293457,0.0,4.827882554421272,10.18440424850464,0.5789473684210527,0.4865936880769416,0.8055555555555556,0.25,2
22716069#0,24634517#13,"22716069#0,25145014#0,25145014#1,25187891,-136728347#4,-201963533#5,-201963533#4,24634517#1,24634517#4,24634517#6,24634517#8,24634521#0,218647954,24634521#2,24634517#13",1.9407669544709805,bcb31ebe30865c4f09ff07e4f39486455656e0b72f0adb0f8e0c196fe55085bc,1423.5258673670546,42.00480000000002,16.559917266874084,39.99600000000001,0.8799518971379277,0.0,0.2862725978607308,0.5936792992771969,0.922112243644362,1.40496217585367,2.80992435170734,1.40496217585367,0.7024810879268351,116.08994029477272,2.80992435170734,0.0,4.666233102790709,10.537216318902528,0.5789473684210527,0.4786989512348364,0.8055555555555556,0.1666666666666666,3
22724699#3,-315358254#1,"22724699#3,22724699#7,137132998,201143840,201234440,-379510292,-28319300#2,40888359,-201201945#7,-201201945#6,-201201945#2,-136436468#2,26677213#0,201950259#0,201950259#4,-25117391#2,-25117391#1,315358257#0,315358257#0.43,-315358254#1",2.863727017084732,f06fcdf64962f6eb4aea42deaa89c6dbfbba3de2f5d980261019e7beb99d1904,2321.6332060455793,41.997600000000006,10.060535794039897,20.016000000000005,0.6674960092166554,0.0,0.2577079445194242,0.7422920554805759,0.8643059900209016,0.8614625233615544,2.1536563084038858,0.8614625233615544,0.4307312616807772,88.19523795201061,1.7229250467231088,0.4307312616807772,3.9649745955785183,8.614625233615543,0.8888888888888888,0.7202344265163959,0.972972972972973,0.3333333333333333,0
22724699#3,-315358254#1,"-22724699#6,-22724699#2,-22724699#1,201201945#3,201201945#7,201201945#8,201089420#0,315358257#0,315358257#0.43,-315358254#1",1.105847191288322,b982022c5a435d5382399bf74802cd35429493c8367344d2e1e21de558c652ad,993.0112336041273,43.99920000000001,9.668646565057596,20.016000000000005,0.6811915598113071,0.0,0.6811915598113071,0.3188084401886928,0.6259680287943078,2.0140759060106643,1.0070379530053322,0.0,1.0070379530053322,52.135915415752066,1.0070379530053322,0.0,1.5596273733148946,10.07037953005332,0.0,0.820483738318024,0.9736842105263158,0.9583333333333334,1
22724699#3,-315358254#1,"22724699#3,22724699#7,137132998,201143840,201234440,-379510292,-28319300#2,40888359,-201201945#7,-201201945#6,-201201945#2,-201201945#1,-201201945#0,-201201945#0.78,201201953#0,40888360#0,22724699#2,173203413#0,201201953#4,201201953#10,201201953#12,176550246,201238719#0,170018165#0,-224892361#8,-224892361#6,224892339#0,315358255#0,-315358254#1",4.27668745089424,a48ed795bbfabd4d907b64d9c4eddb087ec75df4edb2d9a07461f4dc5d9870ca,3842.9175642263026,49.653931034482746,17.42326919038985,70.02,0.7898879655064927,0.2047156158676059,0.3706561743044417,0.4246282098279523,1.19027945060477,2.602189568959257,2.3419706120633315,1.3010947844796286,1.3010947844796286,118.8747658558993,1.5613137413755542,0.0,6.563082607270664,7.546349749981846,0.9736842105263158,0.6897318988999804,0.9736842105263158,0.25,2
22724699#3,-315358254#1,"-22724699#6,173203413#0,201201953#4,201201953#10,201201953#12,176550246,201238719#0,170018165#0,-224892361#8,-224892361#6,224892339#0,315358255#0,-315358254#1",1.9568922181863255,440e79cd204199bac1a98968eaaf8e014a5a635a027b477982ba96c407b674be,2121.46450435583,60.00092307692307,19.148195400008927,70.02,0.9289940240964436,0.3239708919621805,0.4335398408074684,0.242489267230351,1.2764985960042186,3.7709798978838687,2.3568624361774178,1.4141174617064507,1.8854899489419343,80.23031059545944,1.4141174617064507,0.0,3.331980546182127,6.127842334061286,0.9047619047619048,0.7303656126482213,0.96875,0.5,3
22724699#7,201956820,"-22724699#11,-22724699#6,-22724699#2,-22724699#1,-201201945#2,-201201945#1,-201201945#0,-201201945#0.78,-174800513,-201238718#1,-201238724,24634510#0,24634510#1,24634510#6,204588664#0,-23436553#2,-23436553#1,-22690205#1,233675413#4,-25145011#2,25145012#6,25145012#7,104010354,124812857#0,201956819#0,201956820",4.39753685374891,b33538bd084fbef15d7d79dada2d360d15d3d23f47e45f671d6d82d1be660a70,3108.7998615080114,43.4616923076923,10.180207065749622,29.988000000000007,0.6238044859626275,0.0,0.2652086159686407,0.6389013265747688,1.4126940135586938,2.2516727714354863,2.5733403102119845,0.965002616329494,1.9300052326589885,58.18458030464473,2.5733403102119845,0.321667538776498,2.0105019619466553,8.36335600818895,0.6216216216216216,0.5708681640499823,0.8222222222222222,0.0833333333333333,0
