origins,destinations,path,free_flow_time,route_id
39820659#2,156467000#0,"39820659#2,39820659#3,153733879,-36950506#3,-36950506#2,-36950506#1,-36950506#0,36950586,-859784611,-37055217#0,-243957897#3,-243957897#2,394459769#0,394459769#1,139832421#1,-243957897#0,-1339510606#1,-1339510606#0,243957902#0,243957902#1,191799405,-37066023,406210871,36295293#4,36295293#5,36295293#6,36295293#7,36295293#8,36295293#9,36295293#0,37066008,-37055563#2,-37055563#1,37055477,-36294383#1,-36294383#0,-319058602#1,-319058602#0,-1119245061,-1119245060#2,1119245057#0,1119245057#1,-476687231#3,-476687231#2,-476687231#1,-476687231#0,-1119245056,-37054066,-36293459#2,-36293459#1,-36293459#0,-156460681#2,-156460681#1,-156460681#0,-697704135,-1024000548,-36292830#1,-36292830#0,-36292768#1,-36292768#0,-36291218,-1119243207,-187827274,156466987,-1119245074,-36290738#2,-36290738#1,-36290738#0,187827279,36286792#0,156467000#0",7.102096338143532,08bdf0e8f5bf42ce4d91916608567a2bfdc18e89bae74fcad87ccc20b59053d0
39820659#2,156467000#0,"39820659#2,39820659#3,153733879,-36950506#3,-36950506#2,-36950506#1,-36950506#0,36950586,-319058589#3,-319058589#2,-319058589#1,-319058589#0,394456356#0,394456356#1,859784039#2,-319058602#1,1024000539#0,1024000539#1,1024000539#2,156460679,37052277#1,37052277#2,37052277#3,37052277#4,37050515#0,37050515#1,37050515#2,156480737#0,394456380,37056002,1119245115,37056017,-159922662#1,37054401,37056055#1,319058606,37052930,698018294#0,698018294#1,1238956370,36935056,36935040#0,36935040#1,36935040#2,36935040#3,1238956371,187827287,1119245264#0,1119245264#1,319058598,187827272,36286792#0,156467000#0",4.181052111269273,68bcb07d5cb55b45759c6ee5c6e785667a0580d341380653698f09273dc7cbc3
39820659#2,156467000#0,"39820659#2,39820659#3,153733879,-36950506#3,-36950506#2,-36950506#1,-36950506#0,36950586,-319058589#3,-319058589#2,-319058589#1,-319058589#0,-394456379,-36950439#1,-36950439#0,36950518#0,37051441#0,37051441#1,37051441#2,-37051625#2,-37051625#1,-37051625#0,-156480737#2,-156480737#1,394456380,37056002,1119245115,37056017,-159922662#1,37054401,37056055#1,319058606,37052930,698018294#0,698018294#1,1238956370,36935056,36935040#0,36935040#1,36935040#2,36935040#3,1238956371,187827287,1119245264#0,1119245264#1,319058598,187827272,36286792#0,156467000#0",3.766191300134164,44e2908889dce4cff78c6e86ffeef83a5e5b08080ab371eeed5d57d13eccb3b2
39820659#2,156467000#0,"39820659#2,39820659#3,153733879,-36950506#3,-36950506#2,-36950506#1,-36950506#0,36950586,-319058589#3,-319058589#2,-319058589#1,-319058589#0,394456356#0,394456356#1,859784039#2,-319058602#1,1024000539#0,-156460680#0,-156460671,-37055902#2,-37055902#1,-37051625#2,-37051625#1,-37051625#0,-156480737#2,-156480737#1,394456380,37056002,1119245115,37056017,-159922662#1,-159922662#0,-156460682#0,-37054319,-270968320,37052930,698018294#0,698018294#1,1238956370,36935056,36935040#0,36935040#1,36935040#2,36935040#3,1238956371,187827287,1119245264#0,1119245264#1,319058598,187827272,36286792#0,156467000#0",4.287071668120091,b384a6df064dd71780f66d4e801c1a6c9fca509c83ce6a11fa0a8fe8137b7d06
39820659#2,156467000#0,"39820659#2,39820659#3,153733879,319058611,328471844,328471845#1,1339510609#0,1339510609#1,36950657#0,36950657#1,1119245066#0,1119245066#1,269702545,394456356#0,394456356#1,859784039#2,-319058602#1,1024000539#0,156460680#1,-1119245060#2,1119245057#0,1119245057#1,-476687231#3,-476687231#2,-476687231#1,-476687231#0,-1119245056,-37054066,-36293459#2,-36293459#1,-36293459#0,-156460681#2,-156460681#1,37054132,-156460683#5,-156460683#4,-156460683#3,-156460683#2,-156460683#1,-319058645#1,-319058645#0,-156460691,319058593,-1024000548,-36292830#1,-36292830#0,-36292768#1,-36292768#0,-36291218,-1119243207,-187827274,156466987,-1119245074,-36290738#2,-36290738#1,-36290738#0,187827279,36286792#0,156467000#0",5.356556474281578,18a2949e438f6d04befc1caf68f1fddf48609f9c6df6fb35e6ae234fc4c61172
39820659#2,156467000#0,"39820659#2,39820659#3,153733879,-36950506#3,-36950506#2,-36950506#1,-36950506#0,36950586,-319058589#3,-319058589#2,-319058589#1,-319058589#0,-394456379,-36950439#1,-36950439#0,36950518#0,37051441#0,37051441#1,37051441#2,-37051625#2,-37051625#1,-37051625#0,-156480737#2,-156480755,37050515#2,156480737#0,394456380,37056002,1119245115,37056017,-159922662#1,37054401,37056055#1,319058606,37052930,698018294#0,698018294#1,1238956370,36935056,36935040#0,36935040#1,36935040#2,36935040#3,1238956371,187827287,1119245264#0,1119245264#1,319058598,187827272,36286792#0,156467000#0",3.893597107669561,2968ae168bd9b005b4d3b10859ac051a1d7a9284829ed3fbd82ed0723f3edfb1
39820659#2,156467000#0,"39820659#2,39820659#3,153733879,-36950506#3,-36950506#2,-36950506#1,-36950506#0,36950586,-319058589#3,-319058589#2,-319058589#1,-319058589#0,394456356#0,394456356#1,859784039#2,-319058602#1,1024000539#0,1024000539#1,1024000539#2,-37049908,-36293459#10,37051872#0,37051872#1,-476687231#2,-476687231#1,-476687231#0,-1119245056,-37054066,-36293459#2,-36293459#1,-36293459#0,-156460681#2,-156460681#1,-156460681#0,-697704135,-1024000548,-36292830#1,-36292830#0,-36292768#1,-36292768#0,-36291218,-187827281,-187827282#2,-187827283#4,-187827283#3,-36292142#1,156466994#1,-156466996#0,156466997#2,-156466992#1,-156466992#0,187827280#3,187827279,36286792#0,156467000#0",4.807169426445884,560cc3f1347a28eabd9a5a867e5d4b908db97b0eac0e7e724a8bbfa2b936cee5
39820659#2,156467000#0,"39820659#2,39820659#3,153733879,-36950506#3,-36950506#2,-36950506#1,-36950506#0,36950586,-319058589#3,-319058589#2,-319058589#1,-319058589#0,394456356#0,394456356#1,-859784039#1,-859784039#0,-36950518#1,37051441#0,37051441#1,37051441#2,-37051625#2,-37051625#1,-37051625#0,-156480737#2,-156480755,37050515#2,156480737#0,394456380,37050590,918716574#1,918716574#2,37051113#0,37051113#1,1119245072,37056055#1,319058606,37052930,698018294#0,698018294#1,1238956370,36935056,36935040#0,36935040#1,36935040#2,36935040#3,1238956371,187827287,1119245264#0,1119245264#1,319058598,187827272,36286792#0,156467000#0",4.025759818199231,f631bdd90b25f609370df442880f1da4b66b2114ff3bd16a8321ce246369ed1b
165170685#0,36934860#2,"165170685#0,165170685#1,-698024153,-1238426242,-165170684#1,-165170684#0,165171783#0,165171783#1,165171783#2,1371061454,319058613#0,319058613#1,319058613#2,165170673#0,165170673#1,165170673#2,1338884371#8,1338884371#0,1338884371#1,1338884371#2,1338884373,-509025806#2,-509025806#1,-509025806#0,-1238948418#0,509033674#0,509033674#1,394443151#0,394443151#1,394443151#2,153732964,-269702559,-36933151#0,36933113,39820664#9,36933223,36933282#0,36933282#1,36288851#3,36933307#0,36933307#1,153730928,36284386#3,36284386#4,36936288,36936236#1,36934860#0,36934860#1,36934860#2",3.720479387604648,acb3488874314da28a9562b2540a2b3e87532c3e87850e84d5d68c39fca55de1
165170685#0,36934860#2,"165170685#0,165170685#1,-698024153,-1238426242,-165170684#1,-165170684#0,165171783#0,165171783#1,165171783#2,1371061454,319058613#0,319058613#1,319058613#2,165170673#0,165170673#1,165170673#2,1338884371#8,1338884377,1338884376,1338884371#1,1338884371#2,1338884373,-509025806#2,-509025806#1,-509025806#0,-1238948418#0,509033674#0,509033674#1,394443151#0,394443151#1,394443151#2,153732964,-269702559,-36933151#0,36933113,39820664#9,36933223,36933282#0,36933282#1,36288851#3,36933307#0,36933307#1,153730928,36284386#3,36284386#4,36936288,36936236#1,36934860#0,36934860#1,36934860#2",3.7357584155074384,17b262b867c787516aafed857d6751730a5956a55371f2d9a15489c4854d155f
165170685#0,36934860#2,"165170685#0,165170685#1,-698024153,165172166,165172163,-165170684#1,-165170684#0,165171783#0,165171783#1,165171783#2,1371061454,319058613#0,319058613#1,319058613#2,165170673#0,165170673#1,165170673#2,1338884371#8,1338884377,1338884376,1338884371#1,1338884371#2,1338884373,-509025806#2,-509025806#1,-509025806#0,-1238948418#0,509033674#0,509033674#1,394443151#0,394443151#1,394443151#2,153732964,-269702559,-36933151#0,36933113,39820664#9,36933223,36933282#0,36933282#1,36288851#3,36933307#0,36933307#1,153730928,36284386#3,36284386#4,36936288,36936236#1,36934860#0,36934860#1,36934860#2",3.792297892349291,0b25c52893bc502f3aa2d97b80f0b5612eadc974964d8758829dacc459f846c5
165170685#0,36934860#2,"165170685#0,394443149#0,-394443152#1,-394443152#0,165170818#8,165170817,1238426236,165170681#0,165170681#1,1371061454,-165170994#6,165171448#0,165171448#1,165170815#1,319058613#2,165170673#0,165170673#1,165170673#2,1338884371#8,1338884371#0,1338884371#1,1338884371#2,1338884373,-509025806#2,-509025806#1,-509025806#0,-1238948418#0,509033674#0,509033674#1,394443151#0,394443151#1,394443151#2,153732964,-269702559,-36933151#0,36933113,39820664#9,36933223,36933282#0,36933282#1,-36288851#2,36284386#0,36284386#1,36284386#2,36284386#3,36284386#4,36936288,36936236#1,36934860#0,36934860#1,36934860#2",3.3909857470958884,68c1d4066e6a7f5f02641b8aeecee34b85ef5129e8a096c580deca004349b0e1
165170685#0,36934860#2,"165170685#0,165170685#1,-698024153,-1238426242,-165170684#1,-165170684#0,165171783#0,165171783#1,165171783#2,1371061454,319058613#0,319058613#1,319058613#2,165170673#0,165170673#1,165170673#2,1338884371#8,1338884371#0,1338884371#1,1338884371#2,1338884373,-509025806#2,-509025806#1,-509025806#0,-1238948418#0,509033674#0,509033674#1,394443151#0,-196288048,394443151#2,153732964,-269702559,-36933151#0,36933113,39820664#9,36933223,36933282#0,36933282#1,36288851#3,36933307#0,36933306,36284386#1,36284386#2,36284386#3,36284386#4,36936288,36936236#1,36934860#0,36934860#1,36934860#2",3.7285145527146084,59cd7620cb559d21e0cf3e9c50c2668d7a4d9d057eab031138747f6e88fbc842
165170685#0,36934860#2,"165170685#0,394443149#0,-394443152#1,-394443152#0,165170818#8,165170817,1238426236,165170681#0,165170681#1,1371061454,319058613#0,319058613#1,319058613#2,165170673#0,165170673#1,165170673#2,1338884371#8,1338884371#0,1338884371#1,1338884371#2,1338884373,-509025806#2,-509025806#1,-509025806#0,-1238948418#0,509033674#0,509033674#1,394443151#0,-196288048,394443151#2,153732964,-269702559,-36933151#0,36933113,39820664#9,36933223,36933282#0,36933282#1,-36288851#2,36284386#0,36284386#1,36284386#2,36284386#3,36284386#4,36936288,36936236#1,36934860#0,36934860#1,36934860#2",3.2937653326522134,3cb990ea5772ba3fba41bf01c2998f0afd8ebc20dd80616fcb5f76149af9a40d
165170685#0,36934860#2,"165170685#0,165170685#1,-698024153,165172166,165172163,-165170684#1,-165170684#0,165171783#0,165171783#1,165171783#2,1371061454,319058613#0,319058613#1,319058613#2,165170673#0,165170673#1,165170673#2,1338884371#8,1338884371#0,1338884371#1,1338884371#2,1338884373,-509025806#2,-509025806#1,-509025806#0,-1238948418#0,509033674#0,509033674#1,394443151#0,394443151#1,394443151#2,153732964,-269702559,-36933151#0,36933113,39820664#9,36933223,36933282#0,36933282#1,36288851#3,36933307#0,36933306,36284386#1,36284386#2,36284386#3,36284386#4,36936288,36936236#1,36934860#0,36934860#1,36934860#2",3.7663757158983846,660cc374b79bf21360dbfaae6b32e30b656752a48f97cc6dc5b425bfb1526006
165170685#0,36934860#2,"165170685#0,165170685#1,-698024153,-1238426242,-165170684#1,-165170684#0,165171783#0,165171783#1,165171783#2,1371061454,-165170994#6,165171448#0,165171448#1,165170815#1,319058613#2,165170673#0,165170673#1,165170673#2,1338884371#8,1338884371#0,1338884371#1,1338884371#2,1338884373,-509025806#2,-509025806#1,-509025806#0,-1238948418#0,509033674#0,509033674#1,394443151#0,394443151#1,394443151#2,153732964,-269702559,-36933151#0,36933113,39820664#9,36933223,36933282#0,36933282#1,-36288851#2,36284386#0,-36933306,36933307#1,153730928,36284386#3,36284386#4,36936288,36936236#1,36934860#0,36934860#1,36934860#2",4.0565964982357965,70e1a1f5689a2326ceb4d2e6ce2b83656192e0f879981d6537bcf2f681c21756
165170685#0,36934860#2,"165170685#0,165170685#1,-698024153,-1238426242,-165170684#1,-165170684#0,165171783#0,165171783#1,165171783#2,1371061454,-165170994#6,165171448#0,165171448#1,165170815#1,319058613#2,165170673#0,165170673#1,165170673#2,1338884371#8,1338884371#0,1338884371#1,1338884371#2,1338884373,-509025806#2,-509025806#1,-509025806#0,-1238948418#0,509033674#0,509033674#1,394443151#0,-196288048,394443151#2,153732964,-269702559,-36933151#0,36933113,39820664#9,36933223,36933282#0,36933282#1,-36288851#2,36284386#0,-36933306,36933307#1,153730928,36284386#3,36284386#4,36936288,36936236#1,36934860#0,36934860#1,36934860#2",4.075274811893873,dfb7d636c5f56e63c50dd3fb8d81c412c82e84c78a879fc1b2a7f6f7cbc91734
165170685#0,36934860#2,"165170685#0,394443149#0,-394443152#1,-394443152#0,165170818#8,165170817,1238426236,165170681#0,165170681#1,1371061454,319058613#0,319058613#1,319058613#2,165170673#0,165170673#1,165170673#2,1338884371#8,1338884371#0,1338884371#1,1338884371#2,1338884373,-509025806#2,-509025806#1,-509025806#0,-1238948418#0,509033674#0,509033674#1,394443151#0,-196288048,394443151#2,153732964,-269702559,-36933151#0,36933113,39820664#9,36933223,36933282#0,36933282#1,-36288851#2,36284386#0,-36933306,36933307#1,153730928,36284386#3,36284386#4,36936288,36936236#1,36934860#0,36934860#1,36934860#2",3.6115839071662523,b18bef7687a4ba9313f819cd37e630d740ce93bfd6edd39b64e0c8290341dbce
165170685#0,36934860#2,"165170685#0,165170685#1,-698024153,-1238426242,-165170684#1,-165170684#0,165171783#0,165171783#1,165171783#2,1371061454,319058613#0,319058613#1,319058613#2,165170673#0,165170673#1,165170673#2,1338884371#8,1338884377,1338884376,1338884371#1,1338884371#2,1338884373,-509025806#2,-509025806#1,-509025806#0,-1238948418#0,509033674#0,509033674#1,394443151#0,394443151#1,394443151#2,153732964,-269702559,-36933151#0,36933113,39820664#9,36933223,36933282#0,36933282#1,36288851#3,36933307#0,36933306,36284386#1,36284386#2,36284386#3,36284386#4,36936288,36936236#1,36934860#0,36934860#1,36934860#2",3.7251152669593224,8a6e06b57aef73fd6934fced22941870540cb869391cae51d436151f9a68fb06
165170685#0,36934860#2,"165170685#0,394443149#0,-394443152#1,-394443152#0,165170818#8,165170817,1238426236,165170681#0,165170681#1,1371061454,319058613#0,319058613#1,319058613#2,165170673#0,165170673#1,165170673#2,1338884371#8,1338884371#0,1338884371#1,1338884371#2,1338884373,-509025806#2,-509025806#1,-509025806#0,-1238948418#0,509033674#0,509033674#1,394443151#0,-196288048,394443151#2,153732964,-269702559,-36933151#0,36933113,39820664#9,36933223,36933282#0,36933282#1,36288851#3,36933307#0,36933306,36284386#1,36284386#2,36284386#3,36284386#4,36936288,36936236#1,36934860#0,36934860#1,36934860#2",3.380722376088739,363d076ce8010b8c35d0bbd55ecb4c06013e64d43e454323885c2e75fd65dd56
-165170818#3,-1119245060#0,"165170818#3,165170818#4,165170818#5,165170818#6,165170818#7,165170818#8,165170817,165170685#0,165170685#1,-698024153,165172166,165172165#0,165172165#1,165172165#2,1238426243,698024160,-1239117045,-36936749#5,-153730008#2,-153730008#1,-153730008#0,-36936749#3,-36936749#2,-36936749#1,-36936749#0,319058644,698026761,37088673#0,37088673#1,1239117016#0,1239117016#1,1239117016#2,-36950447#1,-36950447#0,36950586,-319058589#3,-319058589#2,-319058589#1,-319058589#0,394456356#0,394456356#1,859784039#2,-319058602#1,1024000539#0,156460680#1,-1119245060#2,-1119245060#1,-1119245060#0",3.8464022266157496,4fcc09a2910ee60edb86812cc9a944323ce51a9da5a9a3ecc01bbd066b622f4f
-165170818#3,-1119245060#0,"165170818#3,165170818#4,165170818#5,165170818#6,165170818#7,165170818#8,165170817,165170685#0,165170685#1,-698024153,165172166,165172165#0,165172165#1,165172165#2,1238426243,698024160,-1239117045,-36936749#5,-36936749#4,-36936749#3,-36936749#2,-36936749#1,-36936749#0,319058644,698026761,37088673#0,37088673#1,1239117016#0,1239117016#1,1239117016#2,-36950447#1,-36950447#0,36950586,-319058589#3,-319058589#2,-319058589#1,-319058589#0,394456356#0,394456356#1,859784039#2,-319058602#1,1024000539#0,156460680#1,-1119245060#2,-1119245060#1,-1119245060#0",3.804982496089781,085568be32f2e04deed25193b921b5c76789e9872970ebe09193a17e920971b3
-165170818#3,-1119245060#0,"165170818#3,165170818#4,165170818#5,165170818#6,165170818#7,394443152#0,394443152#1,-394443149#0,165170685#1,-698024153,165172166,165172165#0,165172165#1,165172165#2,1238426243,698024160,-1239117045,-36936749#5,-36936749#4,-36936749#3,-36936749#2,-36936749#1,-36936749#0,319058644,698026761,37088673#0,37088673#1,1239117016#0,1239117016#1,1239117016#2,-36950447#1,-36950447#0,36950586,-319058589#3,-319058589#2,-319058589#1,-319058589#0,394456356#0,394456356#1,859784039#2,-319058602#1,-319058602#0,-1119245061,-1119245060#2,-1119245060#1,-1119245060#0",3.615073688794365,848b630c81a595c89c9c4b1d394acb42f0aa70516e60e40a56a981f1f937575e
-165170818#3,-1119245060#0,"165170818#3,165170818#4,165170818#5,165170818#6,165170818#7,165170818#8,165170817,1238426236,165170681#0,165170681#1,-165171783#2,-165171783#1,-165171783#0,165170684#0,165170684#1,1238426242,165172166,165172165#0,165172165#1,165172165#2,319058601,932857453,319058592#3,698024160,-1239117045,-36936749#5,-36936749#4,-36936749#3,-36936749#2,-36936749#1,-36936749#0,319058644,698026761,37088673#0,37088673#1,1239117016#0,1239117016#1,1239117016#2,-36950447#1,-36950447#0,36950586,-319058589#3,-319058589#2,-319058589#1,-319058589#0,394456356#0,394456356#1,859784039#2,-319058602#1,-319058602#0,-1119245061,-1119245060#2,-1119245060#1,-1119245060#0",4.546364123453381,e2fb2c6d0c63f6ec41de7ca488f4e48a9a6d971b2b6317e5ecf1e3ba384118d9
-165170818#3,-1119245060#0,"165170818#3,165170818#4,165170818#5,165170818#6,165170818#7,165170818#8,165170817,165170685#0,165170685#1,-698024153,-1238426242,-165170684#1,-165170684#0,-698024152#1,-698024152#0,1371061470#0,1371061470#1,1371061468,36936590#0,36936590#1,36936590#2,36936590#3,36936590#4,36936590#5,36936590#6,36936590#7,36936590#8,1239117013#1,1239117013#2,36936494#0,36936494#1,36936655#0,36936655#1,36936655#2,36936655#3,36936655#4,36936655#5,36936655#6,319779156#0,319779156#1,319058636,319058644,698026761,37088673#0,37088673#1,1239117016#0,1239117016#1,1239117016#2,-36950447#1,-36950447#0,36950586,-319058589#3,-319058589#2,-319058589#1,-319058589#0,-394456379,-36950439#1,-36950439#0,37088258#0,37050051,1119245067,37055902#0,37055902#1,37055902#2,156460671,1119245064,156460680#1,-1119245060#2,-1119245060#1,-1119245060#0",3.7176480067013182,af0835cf119954300a097a8bd7b4be7fe832793ccf8c4b030bc8e3054e4f5af0
-165170818#3,-1119245060#0,"165170818#3,165170818#4,165170818#5,165170818#6,165170818#7,394443152#0,394443152#1,-394443149#0,165170685#1,-698024153,165172166,165172165#0,165172165#1,165172165#2,1238426243,698024160,-1239117045,-36936749#5,-36936749#4,-36936749#3,-36936749#2,-36936749#1,-36936749#0,319058644,698026761,37088673#0,37088673#1,1239117016#0,1239117016#1,1239117016#2,-36950447#1,-36950447#0,36950586,-319058589#3,-319058589#2,-319058589#1,-319058589#0,-394456379,-36950439#1,-36950439#0,37088258#0,37050051,1119245067,37055902#0,37055902#1,37055902#2,156460671,1119245064,-1024000539#0,-319058602#0,-1119245061,-1119245060#2,-1119245060#1,-1119245060#0",4.035544051165375,59bf90174898acf1638e9c72d8da57554f0d8aa2de2e25dbb656b745468feeda
-165170818#3,-1119245060#0,"165170818#3,165170818#4,165170818#5,165170818#6,165170818#7,394443152#0,394443152#1,-394443149#0,165170685#1,-698024153,165172166,165172165#0,165172165#1,165172165#2,1238426243,698024160,-1239117045,-36936749#5,-36936749#4,-36936749#3,-36936749#2,-36936749#1,-36936749#0,319058644,698026761,37088673#0,37088673#1,1239117016#0,1239117016#1,1239117016#2,-36950447#1,-36950447#0,36950586,-319058589#3,-319058589#2,-319058589#1,-319058589#0,394456356#0,394456356#1,859784039#2,-319058602#1,1024000539#0,1024000539#1,1024000539#2,-37049908,1119245060#0",3.9496789203758387,4e1c365e5c24b12ff209695a30cdab99e6efefa377c2a7c5f9e710c544c65e17
-165170818#3,-1119245060#0,"165170818#3,165170818#4,165170818#5,165170818#6,165170818#7,394443152#0,394443152#1,-394443149#0,165170685#1,-698024153,165172166,165172163,-165170684#1,-165170684#0,-698024152#1,-698024152#0,1371061470#0,1371061470#1,1371061468,36936590#0,36936590#1,36936590#2,36936590#3,36936590#4,36936590#5,36936590#6,36936590#7,36936590#8,1239117013#1,1239117013#2,36936494#0,36936494#1,36936655#0,36936655#1,36936655#2,36936655#3,36936655#4,36936655#5,36936655#6,319779156#0,319779156#1,319058636,319058644,698026761,37088673#0,37088673#1,1239117016#0,1239117016#1,1239117016#2,-36950447#1,-36950447#0,36950586,-319058589#3,-319058589#2,-319058589#1,-319058589#0,394456356#0,394456356#1,859784039#2,-319058602#1,-319058602#0,-1119245061,-1119245060#2,-1119245060#1,-1119245060#0",3.569027896310149,f4ebca724152b48e69a5dd220d622c6f40a226e5f3748e6760030cad4e026d61
-165170818#3,-1119245060#0,"165170818#3,165170818#4,165170818#5,165170818#6,165170818#7,165170818#8,165170817,165170685#0,165170685#1,-698024153,165172166,165172165#0,165172165#1,165172165#2,319058601,932857453,319058592#3,698024160,-1239117045,-36936749#5,-36936749#4,-36936749#3,-36936749#2,-36936749#1,-36936749#0,319058644,698026761,37088673#0,37088673#1,1239117016#0,1239117016#1,1239117016#2,-36950447#1,-36950447#0,36950586,-319058589#3,-319058589#2,-319058589#1,-319058589#0,394456356#0,394456356#1,859784039#2,-319058602#1,-319058602#0,-1119245061,-1119245060#2,-1119245060#1,-1119245060#0",4.0907005765371345,b28bd4fb3c3c4b92f2fa7f270ad4763947678bdbcee8f7d9d9ad5b9e96d725eb
-165170818#3,-1119245060#0,"165170818#3,165170818#4,165170818#5,165170818#6,165170818#7,165170818#8,165170817,165170685#0,165170685#1,-698024153,165172166,165172165#0,165172165#1,165172165#2,1238426243,698024160,-1239117045,-36936749#5,-36936749#4,-36936749#3,-36936749#2,-36936749#1,-36936749#0,319058644,698026761,37088673#0,37088673#1,1239117016#0,1239117016#1,1239117016#2,-36950447#1,-36950447#0,36950586,-319058589#3,-319058589#2,-319058589#1,-319058589#0,394456356#0,394456356#1,859784039#2,-319058602#1,-319058602#0,-1119245061,-1119245060#2,1119245057#0,1119245057#1,-476687231#3,-476687231#2,-476687231#1,-476687231#0,-1119245056,-37054066,36293459#3,36293459#4,36293459#5,36293459#6,36293459#7,36293459#8,36293459#9,36293459#10,1119245060#0",4.4183254286551765,210a7e23d6fa28cd934194277597f8e7f4b32d23f34840f240044f19b24ba94d
-165170818#3,-1119245060#0,"165170818#3,165170818#4,165170818#5,165170818#6,165170818#7,394443152#0,394443152#1,-394443149#0,165170685#1,-698024153,-1238426242,-165170684#1,-165170684#0,-698024152#1,-698024152#0,1371061470#0,1371061470#1,1371061468,36936590#0,36936590#1,36936590#2,36936590#3,36936590#4,36936590#5,36936590#6,36936590#7,36936590#8,1239117013#1,1239117013#2,36936494#0,36936494#1,36936655#0,36936655#1,36936655#2,36936655#3,36936655#4,36936655#5,36936655#6,319779156#0,319779156#1,319058636,319058644,698026761,37088673#0,37088673#1,1239117016#0,1239117016#1,1239117016#2,-36950447#1,-36950447#0,36950586,-319058589#3,-319058589#2,-319058589#1,-319058589#0,394456356#0,394456356#1,859784039#2,-319058602#1,1024000539#0,156460680#1,-1119245060#2,-1119245060#1,-1119245060#0",3.718091971184159,86c6e676f223c5d36a9d0b130fa59cd86d9934778d9c081007ebba9590db492a
-165170818#3,-1119245060#0,"165170818#3,165170818#4,165170818#5,165170818#6,165170818#7,165170818#8,165170817,165170685#0,165170685#1,-698024153,165172166,165172165#0,165172165#1,165172165#2,319058601,932857453,319058592#3,698024160,-1239117045,-36936749#5,-153730008#2,-153730008#1,-153730008#0,-36936749#3,-36936749#2,-36936749#1,-36936749#0,319058644,698026761,37088673#0,37088673#1,1239117016#0,1239117016#1,1239117016#2,-36950447#1,-36950447#0,36950586,-319058589#3,-319058589#2,-319058589#1,-319058589#0,394456356#0,394456356#1,859784039#2,-319058602#1,-319058602#0,-1119245061,-1119245060#2,-1119245060#1,-1119245060#0",4.1321203070631025,18500923d6c45a572eb60a5777fbbe55fab0c4badeb0ce89bfc723b842e50c68
-1119245071,-36933307#1,"-1119245071,-1299820133,-37051625#0,-156480737#2,-156480737#1,394456380,37050590,918716574#1,918716574#2,-36936220,36934835#0,36934835#1,36934835#2,332885553,332885554,-710476653#0,-394446867#1,-394446867#0,36288851#0,36288851#1,36284386#0,-36933306,36933307#1",1.859854017434001,38e14ea81a7c21eeca63a357dc5638ef95fde84d05337fdaeb4b468dedd1e141
-1119245071,-36933307#1,"-1119245071,37050515#0,37050515#1,37050515#2,156480737#0,394456380,37050590,918716574#1,918716574#2,-36936220,36934835#0,36934835#1,36934835#2,332885553,332885552,-394446867#1,-394446867#0,36288851#0,36288851#1,36284386#0,36284386#1,36284386#2,-153730928,-36933307#1",1.4964150925479918,61e81e58c089771e3d17e5a8e9caef972292e320d3e5ef6980bf7da40e0aa980
-1119245071,-36933307#1,"-1119245071,37050515#0,37050515#1,156480755,-156480737#1,394456380,37050590,918716574#1,918716574#2,-36936220,36934835#0,36934835#1,36934835#2,-710476653#1,-710476653#0,-394446867#1,-394446867#0,36288851#0,36288851#1,36284386#0,36284386#1,36284386#2,-153730928,-36933307#1",1.6131657524951963,32890d8b0675f39302ba4fb1cd114ca1fde64cbbbad85237542aab1de6ab9ae5
-1119245071,-36933307#1,"-1119245071,37050515#0,37050515#1,156480755,-156480737#1,394456380,37050590,918716574#1,918716574#2,-36936220,36934835#0,36934835#1,36934835#2,332885553,1339478330,-36285797#2,-36285797#1,-36284844,36288851#0,36288851#1,36284386#0,36284386#1,36284386#2,-153730928,-36933307#1",1.770521164062271,d3c8a44f2efc8dc0da7bf9fc229c09d47378b738aea50cf466e46ad2c179d7d1
-1119245071,-36933307#1,"-1119245071,37050515#0,37050515#1,37050515#2,156480737#0,394456380,37050590,918716574#1,918716574#2,-36936220,36934835#0,36934835#1,36934835#2,-710476653#1,-710476653#0,-394446867#1,-394446867#0,36288851#0,36288851#1,36284386#0,-36933306,36933307#1",1.4109219320008357,70066739c6836640db639b3d1666aaf4e13c9cec6b8c075cea10b58ca48ad5dd
-1119245071,-36933307#1,"-1119245071,37050515#0,37050515#1,37050515#2,156480737#0,394456380,37056002,1119245115,37056017,-159922662#1,37054401,37056055#1,319058606,37052930,698018294#0,698018294#1,1238956370,698018293,-36936220,36934835#0,36934835#1,36934835#2,-710476653#1,-710476653#0,-394446867#1,-394446867#0,36288851#0,36288851#1,36284386#0,36284386#1,36284386#2,-153730928,-36933307#1",2.384783877553902,38e3f9214a7f22ac8b4f0a74f533a5dcd327b4b830281cea1804939385f41ced
-1119245071,-36933307#1,"-1119245071,37050515#0,37050515#1,156480755,-156480737#1,394456380,37050590,918716574#1,918716574#2,-36936220,36934835#0,36934835#1,36934835#2,-710476653#1,-710476653#0,-394446867#1,-394446867#0,36288851#0,36288851#1,36284386#0,-36933306,36933307#1",1.5646776315448723,e26526d5aaba46ecc49b9ad7614eff1d3bf171c37b8103991c64aa04eccdf8ea
