sumo_id,from,to,priority,type,speed,lanes,allow,disallow,has_traffic_light,type_clean,length,bearing,start_x,start_y,end_x,end_y
153730009#1,1663572713,1663572730,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,95.60986251037006,254.00850736808863,4566.95,2297.38,4475.04,2271.04
153730010#0,1663572725,1663572771,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,22.28632316018128,70.36174027755186,4541.15,2329.54,4562.14,2337.03
153730010#1,1663572771,1663572666,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,16.32711854553655,70.38866621230653,4562.14,2337.03,4577.52,2342.51
153730010#2,1663572666,431336421,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,80.0121022096033,322.71476714559446,4577.52,2342.51,4529.05,2406.17
153730011,1663572898,429520294,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,68.50511235053727,72.72401792131251,4227.94,2102.33,4293.18,2122.62
153730013#0,1663572768,1663572633,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,36.695565127137534,282.1765458197735,4254.32,2040.66,4218.45,2048.4
153730013#1,1663572633,1663572804,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,18.435088825388988,282.18158524242546,4218.45,2048.4,4200.43,2052.29
153730013#2,1663572804,1663572742,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,22.055647802774146,281.6665617440493,4200.43,2052.29,4178.83,2056.75
153730014#0,1663572582,1663572766,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,31.329770187475027,312.65873879793344,4228.69,1963.19,4205.65,1984.42
153730014#1,1663572766,1663572804,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,72.8670629434709,355.6019402094311,4205.65,1984.42,4200.43,2052.29
153730015#0,429520292,1663572680,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,9.684152002111649,148.08241673558126,4336.36,2224.28,4341.48,2216.06
153730015#1,1663572680,3974640257,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,47.40502188587191,176.37164436467242,4341.48,2216.06,4344.48,2168.75
153730015#2,3974640257,3974637330,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,260.45230894745083,174.9535529103557,4344.48,2168.75,4367.39,1909.31
153730015#3,3974637330,1663572827,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,81.92894575877426,175.84213321458242,4367.39,1909.31,4373.33,1827.6
153730016#0,1663572641,1663572674,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,62.38247439442283,282.3526121296397,4462.93,2193.26,4402.29,2206.54
153730016#1,1663572674,1663572576,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,12.957113876168375,312.05952241321313,4402.29,2206.54,4392.67,2215.22
153730017,1663572766,1663572633,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,65.24783827836757,11.313376764939733,4205.65,1984.42,4218.45,2048.4
153730018,1663572719,1663572709,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,211.4554200204927,100.34502186880621,4077.37,1892.89,4237.99,1863.57
153730020#0,1663572590,1663572719,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,127.37197223085221,60.111451908177855,3967.15,1829.54,4077.37,1892.89
153730020#1,1663572719,1663572887,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,161.59720808544867,66.60194676178128,4077.37,1892.89,4221.72,1955.35
153730020#2,1663572887,1663572582,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,10.49030504799518,41.63807510124349,4221.72,1955.35,4228.69,1963.19
153730020#3,1663572582,1663572830,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,24.5352093938486,49.08208733831418,4228.69,1963.19,4247.23,1979.26
153730022#0,1663572894,3974576076,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,168.6735741939476,323.0856301196683,4625.34,2104.48,4527.84,2234.27
153730022#1,3974576076,1663572789,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,48.74769093100164,261.789866344831,4527.84,2234.27,4479.74,2227.33
153730022#2,1663572789,1663572576,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,87.90811680385352,262.08189843652247,4479.74,2227.33,4392.67,2215.22
153730022#3,1663572576,1663572680,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,51.896271738943085,270.94010813900576,4392.67,2215.22,4341.48,2216.06
153730023,1663572648,1663572674,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,33.699735904009756,1.37728234191934,4401.48,2172.85,4402.29,2206.54
153730925#0,1663593092,1663593067,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,53.60150815933538,176.84035971319963,3973.61,2493.41,3976.56,2439.97
153730925#1,1663593067,1663593057,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,47.526382147182176,174.53052202902882,3976.56,2439.97,3981.09,2392.66
153730928,429483201,429482598,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,155.71489794665388,312.8113015176178,3698.87,2476.44,3584.64,2582.26
153730933#0,1663593013,1663593092,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,74.82213868119842,89.83888481542681,3898.93,2493.2,3973.61,2493.41
153730933#1,1663593092,1663593129,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,3.3173031215129485,93.8025858070672,3973.61,2493.41,3976.92,2493.19
153730933#2,1663593129,1663593112,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,130.71128568216187,42.75418171884763,3976.92,2493.19,4048.09,2570.17
153730934,1663593112,423353680,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,30.04815468543789,94.38993066832501,4048.09,2570.17,4078.05,2567.87
153730935,1697838087,1663593224,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,96.17324594104804,206.9060135547544,4184.19,2735.16,4141.0,2650.05
153730936#0,1663593022,3974640279,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,51.919250046293435,252.8337213328445,4161.23,2437.61,4111.83,2422.35
153730936#1,3974640279,1663593089,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,54.69060660007714,255.3081630614575,4111.83,2422.35,4058.93,2408.48
153730936#2,1663593089,1663593057,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,79.53117903833224,258.5118233669433,4058.93,2408.48,3981.09,2392.66
153730936#3,1663593057,423348297,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,1,residential,76.50194711671318,265.2979445766838,3981.09,2392.66,3904.86,2386.39
153730937,1663593188,2759219803,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,87.1152016509566,205.5610011307352,4096.92,2551.7,4059.48,2473.42
153730938,1663593204,1663593129,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,123.79595130928833,116.96410837876334,3897.37,2533.66,3976.92,2493.19
153730939#0,1663593059,1663593224,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,52.85337453748807,116.10933196064332,4093.54,2673.31,4141.0,2650.05
153730939#1,1663593224,1663593156,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,55.20047792185612,110.81884014855109,4141.0,2650.05,4192.52,2630.46
153730941#0,1663593219,1663593156,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,125.36756638173213,16.011941491806112,4157.94,2509.96,4192.52,2630.46
153730941#1,1663593156,423353689,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,70.70179887011825,67.2359970009266,4192.52,2630.46,4244.4,2652.23
153732959#0,1663642153,9897114272,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,unclassified,113.94699450146788,71.19468718711744,2878.42,1175.12,2983.08,1210.76
153732959#1,9897114272,9897114285,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,unclassified,61.03284115949379,57.61448815299434,2983.08,1210.76,3034.62,1243.45
153732960#0,429519302,1663642190,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,77.99267754708907,166.03503320055256,3994.01,2144.28,4012.83,2068.6
153732960#1,1663642190,3262396894,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,116.84407197506866,132.97676757394407,4012.83,2068.6,4076.28,2009.48
153732962#0,1663642190,3340880853,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,37.285774767329166,76.33272835022558,4012.83,2068.6,4049.06,2077.41
153732962#1,3340880853,3340880858,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,10.048368026699949,76.24034516082435,4049.06,2077.41,4058.82,2079.8
153732962#2,3340880858,3340880859,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,9.156008955871108,76.41907764506664,4058.82,2079.8,4067.72,2081.95
153732962#3,3340880859,1663642233,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,88.82471487045879,18.762926365013016,4067.72,2081.95,4088.51,2143.15
153732963#0,1663642193,1663642195,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,48.75936422883311,255.94665671776477,4198.63,2131.49,4151.33,2119.65
153732963#1,1663642195,1663642233,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,67.21054127858737,290.510053433531,4151.33,2119.65,4088.51,2143.15
153732963#2,1663642233,1663642179,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,45.071933638768684,312.95596772179874,4088.51,2143.15,4057.75,2171.79
153732964,3974531856,429478908,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,650.4988217904387,34.92043553756656,3304.01,1553.99,3672.23,2081.42
153732965,1663642191,1663642213,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,42.88242588390729,43.46786386359537,4329.32,2298.51,4351.88,2322.31
153732966,1663642174,1663642177,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,87.81057453405015,299.627530122251,4167.57,2179.92,4091.24,2223.33
153732967#0,1663572680,1663642147,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,29.154898387749622,40.2559765939053,4341.48,2216.06,4360.32,2238.31
153732967#1,1663642147,1663642161,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,77.07390854031635,54.511880172836015,4360.32,2238.31,4408.47,2272.64
153732967#2,1663642161,1663642147,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,89.47647089898183,234.51188017283602,4408.47,2272.64,4360.32,2238.31
153733877,1663672756,1663672790,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,74.73215205363695,293.38173200391816,4262.97,2508.05,4218.1,2527.45
153733879,477356691,429655324,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,32.702955523927834,344.6081227834491,4630.07,2631.41,4621.39,2662.94
155153634#0,1675788409,520853237,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,unclassified,215.3737569996033,327.1142018209272,2770.68,3025.67,2653.74,3206.53
155153634#1,520853237,1687073915,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,unclassified,56.08619794566199,326.0775999565004,2653.74,3206.53,2622.44,3253.07
155153634#2,1687073915,1675788426,4,highway.unclassified,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,unclassified,259.67199056041267,44.5209612414742,2622.44,3253.07,2783.74,3417.09
155153635#0,441268012,1675788417,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,22.958930724230157,29.915127574578946,3142.96,3133.43,3154.41,3153.33
155153635#1,1675788417,3583021195,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,29.198768740636446,5.817607916893337,3154.41,3153.33,3157.11,3179.83
155153635#2,3583021195,3582727735,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,43.451792405312624,327.33160358507257,3157.11,3179.83,3135.7,3213.22
155153635#3,3582727735,1675788405,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,71.16891146070654,310.420165017959,3135.7,3213.22,3081.63,3259.27
155153635#4,1675788405,1675788424,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,31.29368687758734,252.31889951014915,3081.63,3259.27,3051.86,3249.78
156456329,1687073965,1687073956,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,71.25673262143866,333.7226841542472,2891.39,3026.78,2859.85,3090.66
156460671,430958141,1687124711,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,16.768446558939065,354.1126105725213,4184.39,3245.52,4182.67,3262.2
156460672,1687124809,1687124690,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,90.44747702396135,240.78234631399408,3441.84,3970.46,3362.9,3926.31
156460677,1687124747,1687124708,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,185.86976754504434,179.7492108832662,3357.96,4124.86,3358.72,3951.23
156460679,430920519,3340881355,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,19.640309151070635,188.96352675057864,4044.43,3310.28,4041.37,3290.88
156460680#1,1687124785,8916107651,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,132.99775851098758,345.7620962825234,4179.57,3281.41,4146.86,3410.32
156460681#0,1687124735,423413959,11,highway.secondary,100.00800000000001,1,,tram rail_urban rail rail_electric rail_fast ship,0,secondary,85.86724426365899,156.37558926119982,3316.76,3901.21,3351.17,3822.54
156460681#1,423413959,430939382,11,highway.secondary,100.00800000000001,1,,tram rail_urban rail rail_electric rail_fast ship,0,secondary,189.41960406323884,148.01912157463033,3351.17,3822.54,3449.62,3664.87
156460681#2,430939382,430939369,11,highway.secondary,100.00800000000001,1,,tram rail_urban rail rail_electric rail_fast ship,0,secondary,97.46952737093558,119.89481246863409,3449.62,3664.87,3533.86,3616.44
156460682#0,3340881400,3340881407,4,highway.unclassified,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,unclassified,9.737566431095596,25.486112600768934,3624.45,3351.11,3628.64,3359.9
156460682#1,3340881407,3340881415,4,highway.unclassified,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,unclassified,10.475762502080729,25.439830420036117,3628.64,3359.9,3633.14,3369.36
156460683#0,1687124701,1687124739,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,98.2803032148353,140.87220649683331,3344.23,4370.38,3406.25,4294.14
156460683#1,1687124739,3974640377,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,79.72499417378705,137.25481518436777,3406.25,4294.14,3460.29,4235.67
156460683#2,3974640377,430938463,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,41.030744527622986,144.8683459368425,3460.29,4235.67,3483.89,4202.13
156460683#3,430938463,430938459,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,88.54117712796487,168.05165817975353,3483.89,4202.13,3502.11,4116.03
156460683#4,430938459,2962481964,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,118.08393389442764,181.37328254789887,3502.11,4116.03,3499.28,3997.98
156460683#5,2962481964,423416419,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,115.6113770353074,177.2682672651797,3499.28,3997.98,3504.79,3882.5
156460683#6,423416419,423418300,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,163.54408505636619,177.7429991157652,3504.79,3882.5,3511.23,3719.1
156460683#7,423418300,3340881666,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,6.728105231043555,167.5543233006465,3511.23,3719.1,3512.68,3712.53
156460683#8,3340881666,430939369,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,101.79784007650031,167.56971994050173,3512.68,3712.53,3533.86,3616.44
156460691,1687124699,1687124677,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,112.12800720605013,48.36221716028899,3216.31,4138.46,3300.11,4212.96
156466987,441268018,1687165259,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,54.80762720643892,237.33637928232133,3026.97,3278.56,2980.83,3248.98
156466988#0,423401224,1687165289,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,20.188999479914663,56.78220461503463,2973.11,3109.39,2990.0,3120.45
156466988#1,1687165289,1687165247,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,10.745664241916431,49.49123908621368,2990.0,3120.45,2998.17,3127.43
156466988#2,1687165247,1687165279,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,46.333259112650566,57.66822706928485,2998.17,3127.43,3037.32,3152.21
156466988#3,1687165279,1687165295,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,13.245535096778758,51.806330357175284,3037.32,3152.21,3047.73,3160.4
156466990,1687165238,1687165289,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,40.891759561065456,311.47063544710585,3020.64,3093.37,2990.0,3120.45
156466992#0,1687165293,1687165279,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,28.640366899988983,320.1995807109412,3055.55,3130.33,3037.32,3152.21
156466992#1,1687165279,1687165299,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,47.99802600107661,317.59221370842954,3037.32,3152.21,3004.95,3187.65
156466993,1687165284,10944806736,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,43.31044284608749,332.72433993342446,3068.03,3036.59,3048.2,3075.05
156466994#0,423401245,1687165253,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,26.455717718482145,51.93886840312848,2887.61,3184.49,2908.44,3200.8
156466994#1,1687165253,1687165286,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,38.07813677164328,46.585527006024904,2908.44,3200.8,2936.1,3226.97
156466994#2,1687165286,1687165265,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,48.90040899624491,57.713927843238025,2936.1,3226.97,2977.44,3253.09
156466996#0,1687165261,1687165286,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,76.11033701147296,316.85275896743383,2988.15,3171.44,2936.1,3226.97
156466996#1,1687165286,1687165249,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,86.68850269787796,318.91479980438515,2936.1,3226.97,2879.13,3292.31
156466997#0,423401233,1687165292,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,36.699995912806045,59.9278616583332,2950.3,3147.71,2982.06,3166.1
156466997#1,1687165292,1687165261,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,8.099611101775402,48.75418379737897,2982.06,3166.1,2988.15,3171.44
156466997#2,1687165261,1687165299,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,23.345322872044243,46.02395973650562,2988.15,3171.44,3004.95,3187.65
156466997#3,1687165299,1687165275,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,18.20718814095122,52.47553772364199,3004.95,3187.65,3019.39,3198.74
156466999#0,1687165258,1687165273,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,56.284586317688635,357.7868229290795,3098.98,3044.28,3096.89,3098.36
156466999#1,1687165273,3400054736,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,13.962968882010742,47.350914042851514,3096.89,3098.36,3107.16,3107.82
156467000#0,1687165260,10944806738,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,47.64576742259366,215.82573439214622,3137.57,3088.68,3109.69,3050.06
156467000#1,10944806738,1687165258,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,12.407713674940794,241.64503821467707,3109.69,3050.06,3098.98,3044.28
156467000#2,1687165258,1687165284,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,31.891042629553358,256.04654754683384,3098.98,3044.28,3068.03,3036.59
156467000#3,1687165284,10942461888,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,73.11725110380713,262.08664942713244,3068.03,3036.59,2999.9,3027.12
156467000#4,10942461888,423400279,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,45.99887425104153,343.4797150151033,2999.9,3027.12,2986.82,3071.22
156467655#0,1687172883,1687165297,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,43.07695439559316,280.75692172618983,3210.81,2994.5,3168.49,3002.54
156467655#1,1687165297,1687165255,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,126.81123844774835,357.1050299494241,3168.49,3002.54,3164.94,3072.74
156467656#0,1687172877,1687172880,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,55.46402943073735,324.4252560209265,3253.24,3091.58,3226.06,3129.58
156467656#1,1687172880,1675788417,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,78.33753103456625,288.3389358763244,3226.06,3129.58,3154.41,3153.33
156467657,1687172869,1687172880,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,41.47142630776051,32.594108037030196,3203.72,3094.64,3226.06,3129.58
156467658,1687165297,429505284,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,50.36785134909863,23.37975631780853,3168.49,3002.54,3188.1,3047.9
156480735,1687286991,1687286640,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,66.8076118417652,21.799816919448062,3884.62,2878.28,3909.43,2940.31
156480737#0,1687286681,430912815,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,8.095344341039375,328.3322205943367,3875.29,2997.77,3871.04,3004.66
156480737#1,430912815,1687286638,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,78.44116155190477,22.694040019837303,3871.04,3004.66,3901.3,3077.02
156480737#2,1687286638,430912563,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,113.15504233958582,16.318839117766686,3901.3,3077.02,3933.04,3185.43
156480737#3,430912563,9442763149,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,98.99793179657867,19.63747285656507,3933.04,3185.43,3966.31,3278.67
156480752,1687286936,1687286932,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,75.48233891433885,294.65691656770014,3837.52,2772.48,3768.92,2803.97
156480755,1687286680,1687286638,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,130.98687771954297,336.7184222072014,3941.79,2982.92,3901.3,3077.02
156489081,1687350531,1687350498,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,47.64777539403073,204.92463450193344,3383.17,2994.76,3363.09,2951.55
156489084#0,1687339920,1687350488,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,9.518928511129799,84.81647004201454,3382.91,2941.84,3392.39,2942.7
156489084#1,1687350488,429500997,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,39.15187479546804,30.685173089595082,3392.39,2942.7,3412.37,2976.37
157553231,8176004097,1697838076,10,highway.tertiary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,24.70792381102866,345.03572031929247,4197.92,2720.1,4191.54,2743.97
157553237#0,431334405,423353683,10,highway.tertiary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,tertiary,6.441117915393224,322.0626026704151,4241.32,2533.11,4237.36,2538.19
157553237#1,423353683,423353686,10,highway.tertiary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,1,tertiary,97.93208708307976,23.192438772481694,4237.36,2538.19,4275.89,2628.12
157553239,1697838110,1697838058,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,12.602204381354486,165.00413644844673,4164.43,2511.38,4167.69,2499.21
157555049,1697857756,1697857764,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,41.35860853558764,355.65973260106364,4212.42,2910.96,4209.29,2952.2
157555050#0,429655343,3750161861,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,113.05463634897923,266.30796143831174,4502.21,2882.65,4389.39,2875.37
157555050#1,3750161861,3750161860,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,6.112454498808505,266.34180621410513,4389.39,2875.37,4383.29,2874.98
157555050#2,3750161860,3750161859,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,16.813446999351186,266.3854032566001,4383.29,2874.98,4366.51,2873.92
157555050#3,3750161859,3750161858,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,17.76597309465533,266.35325548232885,4366.51,2873.92,4348.78,2872.79
